ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST	VARIANTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
5992	one (in counting)	Donno_So	tí→	t i ˦	DB		1 7 8	AXT	TI6	6	6.T.C 6.I.V 6.6.T	1.6 3.0 1.0	ti˦	0	977
5993	onion	Bangime	ʒáɣɛ́ɛ̀	ʒ a ˦ ɣ ɛː ˥˩	DB,SW		3 7 8 3 7 8	AXTBYT	SA6GE6	1	1.S.C 1.A.V 1.6.T 1.G.C 1.E.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ʒa˦ɣɛː˥˩	0	985
5994	onion	Bankan_Tey	gâw	ɡ a ˥˩ w	DB,SW		1 7 8 6	AXTN	KA6W	2	2.K.C 2.A.V 2.6.T 2.W.c	1.6 3.0 1.0 0.5	ɡa˥˩w	0	982
5995	onion	Ben_Tey	gâw	ɡ a ˥˩ w	DB,SW		1 7 8 6	AXTN	KA6W	3	3.K.C 3.A.V 3.6.T 3.W.c	1.6 3.0 1.0 0.5	ɡa˥˩w	0	982
5996	onion	Bunoge	jàbá	dʒ a ˨ b a ˦	DB,SW	j aː ˦ s eː ˩˥	1 7 8 1 7 8	AXTBYT	TA6PA6	4	4.T.C 4.A.V 4.6.T 4.P.C 4.A.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dʒa˨ba˦	0	983
5998	onion	Dogul_Dom	jàbá	dʒ a ˨ b a ˦	DB,SW		1 7 8 1 7 8	AXTBYT	TA6PA6	5	5.T.C 5.A.V 5.6.T 5.P.C 5.A.V 5.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dʒa˨ba˦	0	983
5999	onion	Gourou	zàwá	z a ˨ w a ˦	DB,SW		3 7 8 6 7 8	AXTBYT	SA6WA6	7	7.S.C 7.A.V 7.6.T 7.W.C 7.A.V 7.6.T	1.6 3.0 1.0 1.3 3.0 1.0	za˨wa˦	0	992
6000	onion	Jamsay_Douentza	jɔ̀wⁿɔ̀î:ⁿ	dʒ ɔ ˨ w̃ ɔ ˨ ĩː ˥˩	DB,SW	ɡ a ˦ b u ˨	1 7 8 6 7 8 7 8	AXTBYTYT	TU6WU6I6	8	8.T.C 8.U.V 8.6.T 8.W.C 8.U.V 8.6.T 8.I.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0 3.0 1.0	dʒɔ˨w̃ɔ˨ĩː˥˩	0	984
6002	onion	Mombo	jábà	dʒ a ˦ b a ˨	DB,SW		1 7 8 1 7 8	AXTBYT	TA6PA6	9	9.T.C 9.A.V 9.6.T 9.P.C 9.A.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dʒa˦ba˨	0	983
6003	onion	Najamba	gábì	ɡ a ˦ b i ˨	DB,SW	ɡ a ˦ b u ˨	1 7 8 1 7 8	AXTBYT	KA6PI6	10	10.K.C 10.A.V 10.6.T 10.P.C 10.I.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ɡa˦bi˨	0	982
6005	onion	Nanga	gâ:ⁿ	ɡ ãː ˥˩	DB,SW		1 7 8	AXT	KA6	11	11.K.C 11.A.V 11.6.T	1.6 3.0 1.0	ɡãː˥˩	0	982
6006	onion	Penange	jà:ndà	dʒ aː ˨ n d a ˨	DB,SW		1 7 8 4 1 7 8	AXTMBYT	TA6NTA6	12	12.T.C 12.A.V 12.6.T 12.N.c 12.T.C 12.A.V 12.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0	dʒaː˨nda˨	0	991
6007	onion	Perge_Tegu	gâw	ɡ a ˥˩ w	DB,SW		1 7 8 6	AXTN	KA6W	13	13.K.C 13.A.V 13.6.T 13.W.c	1.6 3.0 1.0 0.5	ɡa˥˩w	0	982
6009	onion	Tebul_Ure	gáw	ɡ a ˦ w	DB,SW		1 7 8 6	AXTN	KA6W	14	14.K.C 14.A.V 14.6.T 14.W.c	1.6 3.0 1.0 0.5	ɡa˦w	0	982
6010	onion	Tiranige	gǎw	ɡ a ˩˥ w	DB,SW		1 7 0 6	AXBC	KA0W	15	15.K.C 15.A.V 15.0.C 15.W.C	2.0 1.5 1.75 1.5	ɡa˩˥w	0	990
6011	onion	Togo_Kan	jɔ̀wɔ́	dʒ ɔ ˨ w ɔ ˦	DB,SW		1 7 8 6 7 8	AXTBYT	TU6WU6	16	16.T.C 16.U.V 16.6.T 16.W.C 16.U.V 16.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dʒɔ˨wɔ˦	0	984
6012	onion	Tommo_So	gáw	ɡ a ˦ w	DB,SW		1 7 8 6	AXTN	KA6W	17	17.K.C 17.A.V 17.6.T 17.W.c	1.6 3.0 1.0 0.5	ɡa˦w	0	989
6014	onion	Toro_Tegu	àlbásàl	a ˨ l b a ˦ s a ˨ l	DB,SW		7 8 5 1 7 8 3 7 8 5	XTMBYTBYTN	A6LPA6SA6L	18	18.A.V 18.6.T 18.L.c 18.P.C 18.A.V 18.6.T 18.S.C 18.A.V 18.6.T 18.L.c	3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0 0.5	a˨lba˦sa˨l	0	988
6015	onion	Yanda_Dom	gǎw	ɡ a ˩˥ w	DB,SW		1 7 0 6	AXBC	KA0W	19	19.K.C 19.A.V 19.0.C 19.W.C	2.0 1.5 1.75 1.5	ɡa˩˥w	0	987
6016	onion	Yorno_So	gâw	ɡ a ˥˩ w	DB,SW		1 7 8 6	AXTN	KA6W	20	20.K.C 20.A.V 20.6.T 20.W.c	1.6 3.0 1.0 0.5	ɡa˥˩w	0	986
6017	onion	Donno_So	jàbá	dʒ a ˨ b a ˦	DB,SW		1 7 8 1 7 8	AXTBYT	TA6PA6	6	6.T.C 6.A.V 6.6.T 6.P.C 6.A.V 6.6.T	1.6 3.0 1.0 1.3 3.0 1.0	dʒa˨ba˦	0	983
6019	only	Bankan_Tey	yélè	j e ˦ l e ˨	DB		6 7 8 5 7 8	AXTBYT	JE6LE6	2	2.J.C 2.E.V 2.6.T 2.L.C 2.E.V 2.6.T	1.6 3.0 1.0 1.3 3.0 1.0	je˦le˨	0	999
6020	only	Ben_Tey	nà:	n aː ˨	DB	s a ˩˥ j // t a ˦ n	4 7 8	AXT	NA6	3	3.N.C 3.A.V 3.6.T	1.6 3.0 1.0	naː˨	0	998
6023	only	Bunoge	tó:lè	t oː ˦ l e ˨	DB		1 7 8 5 7 8	AXTBYT	TU6LE6	4	4.T.C 4.U.V 4.6.T 4.L.C 4.E.V 4.6.T	1.6 3.0 1.0 1.3 3.0 1.0	toː˦le˨	0	997
6024	only	Dogul_Dom	kòláŋ	k o ˨ l a ˦ ŋ	DB		1 7 8 5 7 8 4	AXTBYTN	KU6LA6N	5	5.K.C 5.U.V 5.6.T 5.L.C 5.A.V 5.6.T 5.N.c	1.6 3.0 1.0 1.3 3.0 1.0 0.5	ko˨la˦ŋ	0	1001
6025	only	Gourou	sǎy	s a ˩˥ j	DB		3 7 0 6	AXBC	SA0J	7	7.S.C 7.A.V 7.0.C 7.J.C	2.0 1.5 1.75 1.5	sa˩˥j	0	993
6026	only	Jamsay_Douentza	sǎy	s a ˩˥ j	DB		3 7 0 6	AXBC	SA0J	8	8.S.C 8.A.V 8.0.C 8.J.C	2.0 1.5 1.75 1.5	sa˩˥j	0	993
6027	only	Mombo	tè:ná	t eː ˨ n a ˦	DB		1 7 8 4 7 8	AXTBYT	TE6NA6	9	9.T.C 9.E.V 9.6.T 9.N.C 9.A.V 9.6.T	1.6 3.0 1.0 1.3 3.0 1.0	teː˨na˦	0	994
6028	only	Najamba	tómá	t o ˦ m a ˦	DB		1 7 8 4 7 8	AXTBYT	TU6MA6	10	10.T.C 10.U.V 10.6.T 10.M.C 10.A.V 10.6.T	1.6 3.0 1.0 1.3 3.0 1.0	to˦ma˦	0	994
6029	only	Nanga	dó:mó	d oː ˦ m o ˦	DB	d oː ˦ ŋ o ˦ // s a ˩˥ j	1 7 8 4 7 8	AXTBYT	TU6MU6	11	11.T.C 11.U.V 11.6.T 11.M.C 11.U.V 11.6.T	1.6 3.0 1.0 1.3 3.0 1.0	doː˦mo˦	0	994
6032	only	Penange	tírà	t i ˦ r a ˨	DB		1 7 8 5 7 8	AXTBYT	TI6RA6	12	12.T.C 12.I.V 12.6.T 12.R.C 12.A.V 12.6.T	1.6 3.0 1.0 1.3 3.0 1.0	ti˦ra˨	0	996
6033	only	Perge_Tegu	sǎy	s a ˩˥ j	DB		3 7 0 6	AXBC	SA0J	13	13.S.C 13.A.V 13.0.C 13.J.C	2.0 1.5 1.75 1.5	sa˩˥j	0	993
6034	only	Tiranige	tòmá	t o ˨ m a ˦	DB		1 7 8 4 7 8	AXTBYT	TU6MA6	15	15.T.C 15.U.V 15.6.T 15.M.C 15.A.V 15.6.T	1.6 3.0 1.0 1.3 3.0 1.0	to˨ma˦	0	994
6035	only	Togo_Kan	sǎy	s a ˩˥ j	DB		3 7 0 6	AXBC	SA0J	16	16.S.C 16.A.V 16.0.C 16.J.C	2.0 1.5 1.75 1.5	sa˩˥j	0	993
6036	only	Tommo_So	túmáá	t u ˦ m aː ˦	DB		1 7 8 4 7 8	AXTBYT	TY6MA6	17	17.T.C 17.Y.V 17.6.T 17.M.C 17.A.V 17.6.T	1.6 3.0 1.0 1.3 3.0 1.0	tu˦maː˦	0	994
6037	only	Toro_Tegu	cɛ́kù	tʃ ɛ ˦ k u ˨	DB		1 7 8 1 7 8	AXTBYT	TE6KY6	18	18.T.C 18.E.V 18.6.T 18.K.C 18.Y.V 18.6.T	1.6 3.0 1.0 1.3 3.0 1.0	tʃɛ˦ku˨	0	995
6038	only	Yanda_Dom	sày	s a ˨ j	DB	t u ˨ m a ˨	3 7 8 6	AXTN	SA6J	19	19.S.C 19.A.V 19.6.T 19.J.c	1.6 3.0 1.0 0.5	sa˨j	0	993
6040	only	Yorno_So	sǎy	s a ˩˥ j	DB		3 7 0 6	AXBC	SA0J	20	20.S.C 20.A.V 20.0.C 20.J.C	2.0 1.5 1.75 1.5	sa˩˥j	0	993
6041	only	Tebul_Ure	sày	s a ˨ j	DB	t u ˨ r u ˨	3 7 8 6	AXTN	SA6J	14	14.S.C 14.A.V 14.6.T 14.J.c	1.6 3.0 1.0 0.5	sa˨j	0	993
6043	only	Donno_So	kà:ŋ	k aː ˨ ŋ	DB		1 7 8 4	AXTN	KA6N	6	6.K.C 6.A.V 6.6.T 6.N.c	1.6 3.0 1.0 0.5	kaː˨ŋ	0	1000
6064	peanut	Bangime	tìɡàjɛ́	t i ˨ ɡ a ˨ dʒ ɛ ˦	DB,SW		1 7 8 1 7 8 1 7 8	AXTBYTBYT	TI6KA6TE6	1	1.T.C 1.I.V 1.6.T 1.K.C 1.A.V 1.6.T 1.T.C 1.E.V 1.6.T	1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ti˨ɡa˨dʒɛ˦	0	1013
6065	peanut	Bankan_Tey	ɛ̀rɛ̀rɛ̀y gùrⁿâwⁿ	ɛ ˨ r ɛ ˨ r ɛ ˨ j # ɡ u ˨ r̃ a ˥˩ w̃	DB,SW		7 8 5 7 8 5 7 8 6 9 1 7 8 5 7 8 6	XTBYTBYTN_AXTBYTN	E6RE6RE6J_KY6RA6W	2	2.E.V 2.6.T 2.R.C 2.E.V 2.6.T 2.R.C 2.E.V 2.6.T 2.J.c 2._._ 2.K.C 2.Y.V 2.6.T 2.R.C 2.A.V 2.6.T 2.W.c	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.0 0.5	ɛ˨rɛ˨rɛ˨j#ɡu˨r̃a˥˩w̃	0	1005
6066	peanut	Ben_Tey	ɛ̀lɛ̀y bàrⁿǎyⁿ	ɛ ˨ l ɛ ˨ j # b a ˨ r̃ a ˩˥ j̃	DB,SW		7 8 5 7 8 6 9 1 7 8 5 7 0 6	XTBYTN_AXTBYBC	E6LE6J_PA6RA0J	3	3.E.V 3.6.T 3.L.C 3.E.V 3.6.T 3.J.c 3._._ 3.P.C 3.A.V 3.6.T 3.R.C 3.A.V 3.0.C 3.J.C	3.0 1.0 1.3 3.0 1.0 0.5 0.0 1.6 3.0 1.0 1.3 3.0 1.3 1.2	ɛ˨lɛ˨j#ba˨r̃a˩˥j̃	0	1002
6067	peanut	Bunoge	màndámù	m a ˨ n d a ˦ m u ˨	DB,SW		4 7 8 4 1 7 8 4 7 8	AXTMBYTBYT	MA6NTA6MY6	4	4.M.C 4.A.V 4.6.T 4.N.c 4.T.C 4.A.V 4.6.T 4.M.C 4.Y.V 4.6.T	1.6 3.0 1.0 1.1 1.3 3.0 1.0 1.3 3.0 1.0	ma˨nda˦mu˨	0	1006
6068	peanut	Dogul_Dom	ɛ́gɛ̀lɛ̀	ɛ ˦ ɡ ɛ ˨ l ɛ ˨	DB,SW		7 8 1 7 8 5 7 8	XTBYTBYT	E6KE6LE6	5	5.E.V 5.6.T 5.K.C 5.E.V 5.6.T 5.L.C 5.E.V 5.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɛ˦ɡɛ˨lɛ˨	0	1003
6069	peanut	Gourou	ɛ̀:rɛ̀ múzúrú	ɛː ˨ r ɛ ˨ # m u ˦ z u ˦ r u ˦	DB,SW		7 8 5 7 8 9 4 7 8 3 7 8 5 7 8	XTBYT_AXTBYTBYT	E6RE6_MY6SY6RY6	7	7.E.V 7.6.T 7.R.C 7.E.V 7.6.T 7._._ 7.M.C 7.Y.V 7.6.T 7.S.C 7.Y.V 7.6.T 7.R.C 7.Y.V 7.6.T	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɛː˨rɛ˨#mu˦zu˦ru˦	0	1007
6070	peanut	Jamsay_Douentza	jɔ̀wⁿɔ̀ɛ́:rɛ́	dʒ ɔ ˨ w̃ ɔ ˨ ɛː ˦ r ɛ ˦	DB,SW	m u ˨ ɲ u ˨ ɛː ˦ r ɛ ˦	1 7 8 6 7 8 7 8 5 7 8	AXTBYTYTBYT	TU6WU6E6RE6	8	8.T.C 8.U.V 8.6.T 8.W.C 8.U.V 8.6.T 8.E.V 8.6.T 8.R.C 8.E.V 8.6.T	1.6 3.0 1.0 1.3 3.0 1.0 3.0 1.0 1.3 3.0 1.0	dʒɔ˨w̃ɔ˨ɛː˦rɛ˦	0	1008
6072	peanut	Mombo	ɔ́lɔ́ŋgé	ɔ ˦ l ɔ ˦ ŋ ɡ e ˦	DB,SW		7 8 5 7 8 4 1 7 8	XTBYTMBYT	U6LU6NKE6	9	9.U.V 9.6.T 9.L.C 9.U.V 9.6.T 9.N.c 9.K.C 9.E.V 9.6.T	3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0	ɔ˦lɔ˦ŋɡe˦	0	1009
6073	peanut	Najamba	ɛ́lɛ́	ɛ ˦ l ɛ ˦	DB,SW	ɛ ˦ l ɛ ˦ ŋ ɡ o ˦ // s a ˨ m a ˨ ɛ ˦ l ɛ ˦ // s a ˨ m a ˨ ɛ ˦ l ɛ ˦ ŋ ɡ o ˦	7 8 5 7 8	XTBYT	E6LE6	10	10.E.V 10.6.T 10.L.C 10.E.V 10.6.T	3.0 1.0 1.3 3.0 1.0	ɛ˦lɛ˦	0	1003
6077	peanut	Nanga	ɛ̀:rɛ̀ bárⁿí	ɛː ˨ r ɛ ˨ # b a ˦ r̃ i ˦	DB,SW		7 8 5 7 8 9 1 7 8 5 7 8	XTBYT_AXTBYT	E6RE6_PA6RI6	11	11.E.V 11.6.T 11.R.C 11.E.V 11.6.T 11._._ 11.P.C 11.A.V 11.6.T 11.R.C 11.I.V 11.6.T	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	ɛː˨rɛ˨#ba˦r̃i˦	0	1002
6078	peanut	Penange	ɔ́gúlɛ́	ɔ ˦ ɡ u ˦ l ɛ ˦	DB,SW		7 8 1 7 8 5 7 8	XTBYTBYT	U6KY6LE6	12	12.U.V 12.6.T 12.K.C 12.Y.V 12.6.T 12.L.C 12.E.V 12.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɔ˦ɡu˦lɛ˦	0	1003
6079	peanut	Perge_Tegu	ɛ̀:rɛ̀ bárⁿú	ɛː ˨ r ɛ ˨ # b a ˦ r̃ u ˦	DB,SW		7 8 5 7 8 9 1 7 8 5 7 8	XTBYT_AXTBYT	E6RE6_PA6RY6	13	13.E.V 13.6.T 13.R.C 13.E.V 13.6.T 13._._ 13.P.C 13.A.V 13.6.T 13.R.C 13.Y.V 13.6.T	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	ɛː˨rɛ˨#ba˦r̃u˦	0	1002
6081	peanut	Tebul_Ure	ɛ̀jɛ̀: bárⁿɛ̀:	ɛ ˨ dʒ ɛː ˨ # b a ˦ r̃ ɛː ˨	DB,SW		7 8 1 7 8 9 1 7 8 5 7 8	XTBYT_AXTBYT	E6TE6_PA6RE6	14	14.E.V 14.6.T 14.T.C 14.E.V 14.6.T 14._._ 14.P.C 14.A.V 14.6.T 14.R.C 14.E.V 14.6.T	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	ɛ˨dʒɛː˨#ba˦r̃ɛː˨	0	1002
6082	peanut	Tiranige	ɛ̀:lɛ̀ŋgè dó:lé	ɛː ˨ l ɛ ˨ ŋ ɡ e ˨ # d oː ˦ l e ˦	DB,SW		7 8 5 7 8 4 1 7 8 9 1 7 8 5 7 8	XTBYTMBYT_AXTBYT	E6LE6NKE6_TU6LE6	15	15.E.V 15.6.T 15.L.C 15.E.V 15.6.T 15.N.c 15.K.C 15.E.V 15.6.T 15._._ 15.T.C 15.U.V 15.6.T 15.L.C 15.E.V 15.6.T	3.0 1.0 1.3 3.0 1.0 1.1 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	ɛː˨lɛ˨ŋɡe˨#doː˦le˦	0	1010
6083	peanut	Togo_Kan	ɛ̀:rɛ̀múɲúrⁿú	ɛː ˨ r ɛ ˨ m u ˦ ɲ u ˦ r̃ u ˦	DB,SW		7 8 5 7 8 4 7 8 4 7 8 5 7 8	XTBYTBYTBYTBYT	E6RE6MY6NY6RY6	16	16.E.V 16.6.T 16.R.C 16.E.V 16.6.T 16.M.C 16.Y.V 16.6.T 16.N.C 16.Y.V 16.6.T 16.R.C 16.Y.V 16.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɛː˨rɛ˨mu˦ɲu˦r̃u˦	0	1011
6084	peanut	Tommo_So	ɛ̀lɛ̀kɛ̀lɛ̀ bánú	ɛ ˨ l ɛ ˨ k ɛ ˨ l ɛ ˨ # b a ˦ n u ˦	DB,SW	ɛ ˨ l ɛ ˨ k ɛ ˨ l ɛ ˨ # m a ˦ n i ˨ // ɛ ˨ l ɛ ˨ k ɛ ˨ l ɛ ˦ # p a ˦ l a ˦ // ɛ ˨ l ɛ ˨ k ɛ ˨ l ɛ ˨ # s a ˨ m a ˨ ɡ i ˨ n ɛ ˦	7 8 5 7 8 1 7 8 5 7 8 9 1 7 8 4 7 8	XTBYTBYTBYT_AXTBYT	E6LE6KE6LE6_PA6NY6	17	17.E.V 17.6.T 17.L.C 17.E.V 17.6.T 17.K.C 17.E.V 17.6.T 17.L.C 17.E.V 17.6.T 17._._ 17.P.C 17.A.V 17.6.T 17.N.C 17.Y.V 17.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	ɛ˨lɛ˨kɛ˨lɛ˨#ba˦nu˦	0	1004
6089	peanut	Toro_Tegu	ɛ̀ŋìnɛ̀ lǒw	ɛ ˨ ŋ i ˨ n ɛ ˨ # l o ˩˥ w	DB,SW		7 8 4 7 8 4 7 8 9 5 7 0 6	XTBYTBYT_AXBC	E6NI6NE6_LU0W	18	18.E.V 18.6.T 18.N.C 18.I.V 18.6.T 18.N.C 18.E.V 18.6.T 18._._ 18.L.C 18.U.V 18.0.C 18.W.C	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.3 1.2	ɛ˨ŋi˨nɛ˨#lo˩˥w	0	1012
6090	peanut	Yanda_Dom	ɛ̀gɛ̀lɛ̀ bǎn	ɛ ˨ ɡ ɛ ˨ l ɛ ˨ # b a ˩˥ n	DB,SW		7 8 1 7 8 5 7 8 9 1 7 0 4	XTBYTBYT_AXBC	E6KE6LE6_PA0N	19	19.E.V 19.6.T 19.K.C 19.E.V 19.6.T 19.L.C 19.E.V 19.6.T 19._._ 19.P.C 19.A.V 19.0.C 19.N.C	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.3 1.2	ɛ˨ɡɛ˨lɛ˨#ba˩˥n	0	1004
6091	peanut	Yorno_So	ɛ́gɛ́lɛ́	ɛ ˦ ɡ ɛ ˦ l ɛ ˦	DB,SW		7 8 1 7 8 5 7 8	XTBYTBYT	E6KE6LE6	20	20.E.V 20.6.T 20.K.C 20.E.V 20.6.T 20.L.C 20.E.V 20.6.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɛ˦ɡɛ˦lɛ˦	0	1003
6092	peanut	Donno_So	ɛ̀lɛ̀ pàlá	ɛ ˨ l ɛ ˨ # p a ˨ l a ˦	DB,SW		7 8 5 7 8 9 1 7 8 5 7 8	XTBYT_AXTBYT	E6LE6_PA6LA6	6	6.E.V 6.6.T 6.L.C 6.E.V 6.6.T 6._._ 6.P.C 6.A.V 6.6.T 6.L.C 6.A.V 6.6.T	3.0 1.0 1.3 3.0 1.0 0.0 1.6 3.0 1.0 1.3 3.0 1.0	ɛ˨lɛ˨#pa˨la˦	0	1002
