ID	CONCEPT	DOCULECT	COUNTERPART	TOKENS	CONCEPT_LIST	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	LEXSTATID
2388	child	Tiranige	bé:	b éː	DB,LJ,SW	1 7	AX	PE	15	15.P.C 15.E.V	2.0 1.5	béː	0	170
2389	child	Togo_Kan	í:ⁿ	íːⁿ	DB,LJ,SW	7	X	I	16	16.I.V	1.5	íːⁿ	0	169
2390	child	Togo_Kan	úrⁿí:	ú rⁿ íː	DB,LJ,SW	7 5 7	XBZ	YRI	16	16.Y.V 16.R.C 16.I.V	1.5 1.75 0.8	úrⁿíː	0	168
2391	child	Tommo_So	íí	íː	DB,LJ,SW	7	X	I	17	17.I.V	1.5	íː	0	169
2392	child	Tommo_So	úlùm	ú l ù m	DB,LJ,SW	7 5 7 4	XBYN	YLYM	17	17.Y.V 17.L.C 17.Y.V 17.M.c	1.5 1.75 1.3 0.8	úlùm	0	168
2398	child	Toro_Tegu	ǐm	ǐ m	DB,LJ,SW	7 4	XN	IM	18	18.I.V 18.M.c	1.5 0.8	ǐm	0	167
2399	child	Toro_Tegu	ìmí:	ì m íː	DB,LJ,SW	7 4 7	XBZ	IMI	18	18.I.V 18.M.C 18.I.V	1.5 1.75 0.8	ìmíː	0	167
2400	child	Toro_Tegu	ìmú	ì m ú	DB,LJ,SW	7 4 7	XBZ	IMY	18	18.I.V 18.M.C 18.Y.V	1.5 1.75 0.8	ìmú	0	167
2401	child	Toro_Tegu	ìrⁿí:	ì rⁿ íː	DB,LJ,SW	7 5 7	XBZ	IRI	18	18.I.V 18.R.C 18.I.V	1.5 1.75 0.8	ìrⁿíː	0	168
2402	child	Toro_Tegu	ìrⁿú	ì rⁿ ú	DB,LJ,SW	7 5 7	XBZ	IRY	18	18.I.V 18.R.C 18.Y.V	1.5 1.75 0.8	ìrⁿú	0	168
2403	child	Yanda_Dom	èné	è n é	DB,LJ,SW	7 4 7	XBZ	ENE	19	19.E.V 19.N.C 19.E.V	1.5 1.75 0.8	èné	0	171
2404	child	Yanda_Dom	ènè	è n è	DB,LJ,SW	7 4 7	XBZ	ENE	19	19.E.V 19.N.C 19.E.V	1.5 1.75 0.8	ènè	0	171
2405	child	Yorno_So	î:	îː	DB,LJ,SW	7	X	I	20	20.I.V	1.5	îː	0	169
2406	child	Donno_So	î:	îː	DB,LJ,SW	7	X	I	6	6.I.V	1.5	îː	0	169
2407	child	Donno_So	úlù-ŋ	ú l ù ŋ	DB,LJ,SW	7 5 7 4	XBYN	YLYN	6	6.Y.V 6.L.C 6.Y.V 6.N.c	1.5 1.75 1.3 0.8	úlùŋ	0	168
2409	circle	Bankan_Tey	déndèrè	d é n d è r è	DB	1 7 4 1 7 5 7	AXMBYBZ	TENTERE	2	2.T.C 2.E.V 2.N.c 2.T.C 2.E.V 2.R.C 2.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	déndèrè	0	175
2410	circle	Ben_Tey	déléré	d é l é r é	DB	1 7 5 7 5 7	AXBYBZ	TELERE	3	3.T.C 3.E.V 3.L.C 3.E.V 3.R.C 3.E.V	2.0 1.5 1.75 1.3 1.75 0.8	déléré	0	175
2411	circle	Ben_Tey	ɔ̀rⁿɔ̀ gɔ́ŋgíyɛ́y	ɔ̀ rⁿ ɔ̀ # ɡ ɔ́ ŋ ɡ í j ɛ́ j	DB	7 5 7 9 1 7 4 1 7 6 7 6	XBZ_AXMBYBYN	URU_KUNKIJEJ	3	3.U.V 3.R.C 3.U.V 3._._ 3.K.C 3.U.V 3.N.c 3.K.C 3.I.V 3.J.C 3.E.V 3.J.c	1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	ɔ̀rⁿɔ̀#ɡɔ́ŋɡíjɛ́j	0	177
2412	circle	Dogul_Dom	kórùŋ	k ó r ù ŋ	DB	1 7 5 7 4	AXBYN	KURYN	5	5.K.C 5.U.V 5.R.C 5.Y.V 5.N.c	2.0 1.5 1.75 1.3 0.8	kórùŋ	0	176
2413	circle	Jamsay_Douentza	gɔ́ŋɔ́rⁿɔ́lɔ́m	ɡ ɔ́ ŋ ɔ́ rⁿ ɔ́ l ɔ́ m	DB	1 7 4 7 5 7 5 7 4	AXBYBYBYN	KUNURULUM	8	8.K.C 8.U.V 8.N.C 8.U.V 8.R.C 8.U.V 8.L.C 8.U.V 8.M.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	ɡɔ́ŋɔ́rⁿɔ́lɔ́m	0	179
2414	circle	Mombo	déndélé	d é n d é l é	DB	1 7 4 1 7 5 7	AXMBYBZ	TENTELE	9	9.T.C 9.E.V 9.N.c 9.T.C 9.E.V 9.L.C 9.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	déndélé	0	175
2415	circle	Najamba	dóndèlè	d ó n d è l è	DB	1 7 4 1 7 5 7	AXMBYBZ	TUNTELE	10	10.T.C 10.U.V 10.N.c 10.T.C 10.E.V 10.L.C 10.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	dóndèlè	0	175
2416	circle	Najamba	dóndèlŋgè	d ó n d è l ŋ ɡ è	DB	1 7 4 1 7 5 4 1 7	AXMBYLMBZ	TUNTELNKE	10	10.T.C 10.U.V 10.N.c 10.T.C 10.E.V 10.L.c 10.N.c 10.K.C 10.E.V	2.0 1.5 1.1 1.75 1.3 1.1 1.1 1.75 0.8	dóndèlŋɡè	0	175
2417	circle	Nanga	tòró	t ò r ó	DB	1 7 5 7	AXBZ	TURU	11	11.T.C 11.U.V 11.R.C 11.U.V	2.0 1.5 1.75 0.8	tòró	0	176
2418	circle	Penange	bàgùlàm	b à ɡ ù l à m	DB	1 7 1 7 5 7 4	AXBYBYN	PAKYLAM	12	12.P.C 12.A.V 12.K.C 12.Y.V 12.L.C 12.A.V 12.M.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	bàɡùlàm	0	178
2419	circle	Perge_Tegu	gɔ́ŋgú	ɡ ɔ́ ŋ ɡ ú	DB	1 7 4 1 7	AXMBZ	KUNKY	13	13.K.C 13.U.V 13.N.c 13.K.C 13.Y.V	2.0 1.5 1.1 1.75 0.8	ɡɔ́ŋɡú	0	176
2421	circle	Tiranige	dólèlé	d ó l è l é	DB	1 7 5 7 5 7	AXBYBZ	TULELE	15	15.T.C 15.U.V 15.L.C 15.E.V 15.L.C 15.E.V	2.0 1.5 1.75 1.3 1.75 0.8	dólèlé	0	175
2422	circle	Togo_Kan	kòrú	k ò r ú	DB	1 7 5 7	AXBZ	KURY	16	16.K.C 16.U.V 16.R.C 16.Y.V	2.0 1.5 1.75 0.8	kòrú	0	176
2423	circle	Tommo_So	dénnélé	d é n n é l é	DB	1 7 4 4 7 5 7	AXMBYBZ	TENNELE	17	17.T.C 17.E.V 17.N.c 17.N.C 17.E.V 17.L.C 17.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	dénnélé	0	175
2424	circle	Toro_Tegu	dèlùrěy	d è l ù r ě j	DB	1 7 5 7 5 7 6	AXBYBYN	TELYREJ	18	18.T.C 18.E.V 18.L.C 18.Y.V 18.R.C 18.E.V 18.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	dèlùrěj	0	175
2425	circle	Yanda_Dom	dènélè	d è n é l è	DB	1 7 4 7 5 7	AXBYBZ	TENELE	19	19.T.C 19.E.V 19.N.C 19.E.V 19.L.C 19.E.V	2.0 1.5 1.75 1.3 1.75 0.8	dènélè	0	175
2426	circle	Yorno_So	gɔ̀ŋú	ɡ ɔ̀ ŋ ú	DB	1 7 4 7	AXBZ	KUNY	20	20.K.C 20.U.V 20.N.C 20.Y.V	2.0 1.5 1.75 0.8	ɡɔ̀ŋú	0	176
2427	circle	Yorno_So	kòrú	k ò r ú	DB	1 7 5 7	AXBZ	KURY	20	20.K.C 20.U.V 20.R.C 20.Y.V	2.0 1.5 1.75 0.8	kòrú	0	176
2428	circle	Donno_So	kòró	k ò r ó	DB	1 7 5 7	AXBZ	KURU	6	6.K.C 6.U.V 6.R.C 6.U.V	2.0 1.5 1.75 0.8	kòró	0	176
2450	cloud	Bangime	póòrò	p ôː r ò	DB,SW	1 7 5 7	AXBZ	PURU	1	1.P.C 1.U.V 1.R.C 1.U.V	2.0 1.5 1.75 0.8	pôːrò	0	187
2451	cloud	Bankan_Tey	nànà:rⁿǎyⁿ	n à n àː rⁿ ǎ jⁿ	DB,SW	4 7 4 7 5 7 6	AXBYBYN	NANARAJ	2	2.N.C 2.A.V 2.N.C 2.A.V 2.R.C 2.A.V 2.J.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	nànàːrⁿǎjⁿ	0	185
2452	cloud	Ben_Tey	yàrkùrɔ́	j à r k ù r ɔ́	DB,SW	6 7 5 1 7 5 7	AXMBYBZ	JARKYRU	3	3.J.C 3.A.V 3.R.c 3.K.C 3.Y.V 3.R.C 3.U.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	jàrkùrɔ́	0	183
2453	cloud	Bunoge	póndù	p ó n d ù	DB,SW	1 7 4 1 7	AXMBZ	PUNTY	4	4.P.C 4.U.V 4.N.c 4.T.C 4.Y.V	2.0 1.5 1.1 1.75 0.8	póndù	0	186
2454	cloud	Dogul_Dom	dàgúŋ	d à ɡ ú ŋ	DB,SW	1 7 1 7 4	AXBYN	TAKYN	5	5.T.C 5.A.V 5.K.C 5.Y.V 5.N.c	2.0 1.5 1.75 1.3 0.8	dàɡúŋ	0	181
2455	cloud	Gourou	kùrùwɔ́	k ù r ù w ɔ́	DB,SW	1 7 5 7 6 7	AXBYBZ	KYRYWU	7	7.K.C 7.Y.V 7.R.C 7.Y.V 7.W.C 7.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kùrùwɔ́	0	180
2456	cloud	Jamsay_Douentza	kùrùwɔ́	k ù r ù w ɔ́	DB,SW	1 7 5 7 6 7	AXBYBZ	KYRYWU	8	8.K.C 8.Y.V 8.R.C 8.Y.V 8.W.C 8.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kùrùwɔ́	0	180
2458	cloud	Mombo	álè	á l è	DB,SW	7 5 7	XBZ	ALE	9	9.A.V 9.L.C 9.E.V	1.5 1.75 0.8	álè	0	182
2459	cloud	Najamba	kùndàkùndǎ:	k ù n d à k ù n d ǎː	DB,SW	1 7 4 1 7 1 7 4 1 7	AXMBYBYMBZ	KYNTAKYNTA	10	10.K.C 10.Y.V 10.N.c 10.T.C 10.A.V 10.K.C 10.Y.V 10.N.c 10.T.C 10.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.1 1.75 0.8	kùndàkùndǎː	0	181
2460	cloud	Najamba	kùndɛ̀kùndɛ̌:	k ù n d ɛ̀ k ù n d ɛ̌ː	DB,SW	1 7 4 1 7 1 7 4 1 7	AXMBYBYMBZ	KYNTEKYNTE	10	10.K.C 10.Y.V 10.N.c 10.T.C 10.E.V 10.K.C 10.Y.V 10.N.c 10.T.C 10.E.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.1 1.75 0.8	kùndɛ̀kùndɛ̌ː	0	181
2461	cloud	Nanga	yàrkùmùrⁿá	j à r k ù m ù rⁿ á	DB,SW	6 7 5 1 7 4 7 5 7	AXMBYBYBZ	JARKYMYRA	11	11.J.C 11.A.V 11.R.c 11.K.C 11.Y.V 11.M.C 11.Y.V 11.R.C 11.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	jàrkùmùrⁿá	0	183
2462	cloud	Penange	àlè	à l è	DB,SW	7 5 7	XBZ	ALE	12	12.A.V 12.L.C 12.E.V	1.5 1.75 0.8	àlè	0	182
2463	cloud	Perge_Tegu	kúrɔ́	k ú r ɔ́	DB,SW	1 7 5 7	AXBZ	KYRU	13	13.K.C 13.Y.V 13.R.C 13.U.V	2.0 1.5 1.75 0.8	kúrɔ́	1	180
2465	cloud	Tebul_Ure	àrⁿàkùrbá	à rⁿ à k ù r b á	DB,SW	7 5 7 1 7 5 1 7	XBYBYMBZ	ARAKYRPA	14	14.A.V 14.R.C 14.A.V 14.K.C 14.Y.V 14.R.c 14.P.C 14.A.V	1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	àrⁿàkùrbá	0	183
2466	cloud	Tiranige	á:ní	áː n í	DB,SW	7 4 7	XBZ	ANI	15	15.A.V 15.N.C 15.I.V	1.5 1.75 0.8	áːní	0	184
2467	cloud	Togo_Kan	kùrùgɔ́	k ù r ù ɡ ɔ́	DB,SW	1 7 5 7 1 7	AXBYBZ	KYRYKU	16	16.K.C 16.Y.V 16.R.C 16.Y.V 16.K.C 16.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kùrùɡɔ́	0	180
2468	cloud	Tommo_So	kùlùmmɔ́	k ù l ù m m ɔ́	DB,SW	1 7 5 7 4 4 7	AXBYMBZ	KYLYMMU	17	17.K.C 17.Y.V 17.L.C 17.Y.V 17.M.c 17.M.C 17.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	kùlùmmɔ́	0	180
2469	cloud	Toro_Tegu	kùrɔ́	k ù r ɔ́	DB,SW	1 7 5 7	AXBZ	KYRU	18	18.K.C 18.Y.V 18.R.C 18.U.V	2.0 1.5 1.75 0.8	kùrɔ́	0	180
2470	cloud	Yanda_Dom	kùrùbàrà	k ù r ù b à r à	DB,SW	1 7 5 7 1 7 5 7	AXBYBYBZ	KYRYPARA	19	19.K.C 19.Y.V 19.R.C 19.Y.V 19.P.C 19.A.V 19.R.C 19.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kùrùbàrà	0	180
2471	cloud	Yorno_So	kùlmɔ́	k ù l m ɔ́	DB,SW	1 7 5 4 7	AXMBZ	KYLMU	20	20.K.C 20.Y.V 20.L.c 20.M.C 20.U.V	2.0 1.5 1.1 1.75 0.8	kùlmɔ́	0	180
2472	cloud	Donno_So	ànàgùlùmmɔ́	à n à ɡ ù l ù m m ɔ́	DB,SW	7 4 7 1 7 5 7 4 4 7	XBYBYBYMBZ	ANAKYLYMMU	6	6.A.V 6.N.C 6.A.V 6.K.C 6.Y.V 6.L.C 6.Y.V 6.M.c 6.M.C 6.U.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.1 1.75 0.8	ànàɡùlùmmɔ́	0	180
2474	cold (e.g. water)	Bangime	ʒímbò	ʒ í m b ò	DB,SW	3 7 4 1 7	AXMBZ	SIMPU	1	1.S.C 1.I.V 1.M.c 1.P.C 1.U.V	2.0 1.5 1.1 1.75 0.8	ʒímbò	0	189
2475	cold (e.g. water)	Bankan_Tey	tâm	t â m	DB,SW	1 7 4	AXN	TAM	2	2.T.C 2.A.V 2.M.c	2.0 1.5 0.8	tâm	0	189
2476	cold (e.g. water)	Ben_Tey	tâm	t â m	DB,SW	1 7 4	AXN	TAM	3	3.T.C 3.A.V 3.M.c	2.0 1.5 0.8	tâm	0	189
2477	cold (e.g. water)	Bunoge	tòmbò	t ò m b ò	DB,SW	1 7 4 1 7	AXMBZ	TUMPU	4	4.T.C 4.U.V 4.M.c 4.P.C 4.U.V	2.0 1.5 1.1 1.75 0.8	tòmbò	0	189
2478	cold (e.g. water)	Dogul_Dom	kéllè	k é l l è	DB,SW	1 7 5 5 7	AXMBZ	KELLE	5	5.K.C 5.E.V 5.L.c 5.L.C 5.E.V	2.0 1.5 1.1 1.75 0.8	kéllè	0	188
2479	cold (e.g. water)	Gourou	tôm	t ô m	DB,SW	1 7 4	AXN	TUM	7	7.T.C 7.U.V 7.M.c	2.0 1.5 0.8	tôm	0	189
2480	cold (e.g. water)	Jamsay_Douentza	tôm	t ô m	DB,SW	1 7 4	AXN	TUM	8	8.T.C 8.U.V 8.M.c	2.0 1.5 0.8	tôm	0	189
2482	cold (e.g. water)	Mombo	kéló	k é l ó	DB,SW	1 7 5 7	AXBZ	KELU	9	9.K.C 9.E.V 9.L.C 9.U.V	2.0 1.5 1.75 0.8	kéló	0	188
2483	cold (e.g. water)	Najamba	yégèlè	j é ɡ è l è	DB,SW	6 7 1 7 5 7	AXBYBZ	JEKELE	10	10.J.C 10.E.V 10.K.C 10.E.V 10.L.C 10.E.V	2.0 1.5 1.75 1.3 1.75 0.8	jéɡèlè	0	188
2484	cold (e.g. water)	Najamba	yégèlèŋgè	j é ɡ è l è ŋ ɡ è	DB,SW	6 7 1 7 5 7 4 1 7	AXBYBYMBZ	JEKELENKE	10	10.J.C 10.E.V 10.K.C 10.E.V 10.L.C 10.E.V 10.N.c 10.K.C 10.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	jéɡèlèŋɡè	0	188
2485	cold (e.g. water)	Nanga	támî	t á m î	DB,SW	1 7 4 7	AXBZ	TAMI	11	11.T.C 11.A.V 11.M.C 11.I.V	2.0 1.5 1.75 0.8	támî	0	189
2486	cold (e.g. water)	Penange	tàyè	t à j è	DB,SW	1 7 6 7	AXBZ	TAJE	12	12.T.C 12.A.V 12.J.C 12.E.V	2.0 1.5 1.75 0.8	tàjè	0	189
2487	cold (e.g. water)	Perge_Tegu	tôm	t ô m	DB,SW	1 7 4	AXN	TUM	13	13.T.C 13.U.V 13.M.c	2.0 1.5 0.8	tôm	0	189
2489	cold (e.g. water)	Tiranige	témúm	t é m ú m	DB,SW	1 7 4 7 4	AXBYN	TEMYM	15	15.T.C 15.E.V 15.M.C 15.Y.V 15.M.c	2.0 1.5 1.75 1.3 0.8	témúm	0	189
2490	cold (e.g. water)	Togo_Kan	kélú	k é l ú	DB,SW	1 7 5 7	AXBZ	KELY	16	16.K.C 16.E.V 16.L.C 16.Y.V	2.0 1.5 1.75 0.8	kélú	0	188
2491	cold (e.g. water)	Tommo_So	yégélú	j é ɡ é l ú	DB,SW	6 7 1 7 5 7	AXBYBZ	JEKELY	17	17.J.C 17.E.V 17.K.C 17.E.V 17.L.C 17.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	jéɡélú	0	188
2492	cold (e.g. water)	Toro_Tegu	tôm	t ô m	DB,SW	1 7 4	AXN	TUM	18	18.T.C 18.U.V 18.M.c	2.0 1.5 0.8	tôm	0	189
2493	cold (e.g. water)	Yanda_Dom	kè:zù	k èː z ù	DB,SW	1 7 3 7	AXBZ	KESY	19	19.K.C 19.E.V 19.S.C 19.Y.V	2.0 1.5 1.75 0.8	kèːzù	0	188
2494	cold (e.g. water)	Yorno_So	kâ:l	k âː l	DB,SW	1 7 5	AXN	KAL	20	20.K.C 20.A.V 20.L.c	2.0 1.5 0.8	kâːl	0	188
2495	cold (e.g. water)	Tebul_Ure	cé:lè:	tʃ éː l èː	DB,SW	1 7 5 7	AXBZ	TELE	14	14.T.C 14.E.V 14.L.C 14.E.V	2.0 1.5 1.75 0.8	tʃéːlèː	0	188
2496	cold (e.g. water)	Tebul_Ure	cé:lù-gò	tʃ éː l ù ɡ ò	DB,SW	1 7 5 7 1 7	AXBYBZ	TELYKU	14	14.T.C 14.E.V 14.L.C 14.Y.V 14.K.C 14.U.V	2.0 1.5 1.75 1.3 1.75 0.8	tʃéːlùɡò	0	188
2497	cold (e.g. water)	Tebul_Ure	cé:lù-mbò	tʃ éː l ù m b ò	DB,SW	1 7 5 7 4 1 7	AXBYMBZ	TELYMPU	14	14.T.C 14.E.V 14.L.C 14.Y.V 14.M.c 14.P.C 14.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	tʃéːlùmbò	0	188
2498	cold (e.g. water)	Donno_So	kèllú	k è l l ú	DB,SW	1 7 5 5 7	AXMBZ	KELLY	6	6.K.C 6.E.V 6.L.c 6.L.C 6.Y.V	2.0 1.5 1.1 1.75 0.8	kèllú	0	188
2500	come	Bangime	n ŋɔ̌	n # ŋ ɔ̌	DB,LJ,SW	4 9 4 7	A_AX	N_NU	1	1.N.C 1._._ 1.N.C 1.U.V	2.0 0.0 2.0 1.5	n#ŋɔ̌	0	194
2501	come	Bankan_Tey	wá	w á	DB,LJ,SW	6 7	AX	WA	2	2.W.C 2.A.V	2.0 1.5	wá	0	191
2502	come	Bankan_Tey	wɔ́	w ɔ́	DB,LJ,SW	6 7	AX	WU	2	2.W.C 2.U.V	2.0 1.5	wɔ́	0	191
2503	come	Ben_Tey	yɛ̌	j ɛ̌	DB,LJ,SW	6 7	AX	JE	3	3.J.C 3.E.V	2.0 1.5	jɛ̌	0	190
2504	come	Bunoge	ʔégè	ʔ é ɡ è	DB,LJ,SW	1 7 1 7	AXBZ	HEKE	4	4.H.C 4.E.V 4.K.C 4.E.V	2.0 1.5 1.75 0.8	ʔéɡè	0	192
2505	come	Dogul_Dom	mɛ̀nɛ́	m ɛ̀ n ɛ́	DB,LJ,SW	4 7 4 7	AXBZ	MENE	5	5.M.C 5.E.V 5.N.C 5.E.V	2.0 1.5 1.75 0.8	mɛ̀nɛ́	0	193
2506	come	Gourou	yɛ̀rɛ́	j ɛ̀ r ɛ́	DB,LJ,SW	6 7 5 7	AXBZ	JERE	7	7.J.C 7.E.V 7.R.C 7.E.V	2.0 1.5 1.75 0.8	jɛ̀rɛ́	0	190
2507	come	Jamsay_Douentza	yɛ̀rɛ́	j ɛ̀ r ɛ́	DB,LJ,SW	6 7 5 7	AXBZ	JERE	8	8.J.C 8.E.V 8.R.C 8.E.V	2.0 1.5 1.75 0.8	jɛ̀rɛ́	0	190
2509	come	Mombo	égé	é ɡ é	DB,LJ,SW	7 1 7	XBZ	EKE	9	9.E.V 9.K.C 9.E.V	1.5 1.75 0.8	éɡé	0	192
2510	come	Najamba	wé	w é	DB,LJ,SW	6 7	AX	WE	10	10.W.C 10.E.V	2.0 1.5	wé	0	191
2511	come	Najamba	wè	w è	DB,LJ,SW	6 7	AX	WE	10	10.W.C 10.E.V	2.0 1.5	wè	0	191
2512	come	Nanga	yě:	j ěː	DB,LJ,SW	6 7	AX	JE	11	11.J.C 11.E.V	2.0 1.5	jěː	0	190
2513	come	Penange	égé	é ɡ é	DB,LJ,SW	7 1 7	XBZ	EKE	12	12.E.V 12.K.C 12.E.V	1.5 1.75 0.8	éɡé	0	192
2514	come	Perge_Tegu	wǎ:	w ǎː	DB,LJ,SW	6 7	AX	WA	13	13.W.C 13.A.V	2.0 1.5	wǎː	0	191
2515	come	Tebul_Ure	wɔ̌:	w ɔ̌ː	DB,LJ,SW	6 7	AX	WU	14	14.W.C 14.U.V	2.0 1.5	wɔ̌ː	0	191
2516	come	Tiranige	yógó	j ó ɡ ó	DB,LJ,SW	6 7 1 7	AXBZ	JUKU	15	15.J.C 15.U.V 15.K.C 15.U.V	2.0 1.5 1.75 0.8	jóɡó	0	192
2517	come	Togo_Kan	yɛ̀rɛ́	j ɛ̀ r ɛ́	DB,LJ,SW	6 7 5 7	AXBZ	JERE	16	16.J.C 16.E.V 16.R.C 16.E.V	2.0 1.5 1.75 0.8	jɛ̀rɛ́	0	190
2518	come	Tommo_So	yɛ̀lɛ́	j ɛ̀ l ɛ́	DB,LJ,SW	6 7 5 7	AXBZ	JELE	17	17.J.C 17.E.V 17.L.C 17.E.V	2.0 1.5 1.75 0.8	jɛ̀lɛ́	0	190
2519	come	Toro_Tegu	yèrí	j è r í	DB,LJ,SW	6 7 5 7	AXBZ	JERI	18	18.J.C 18.E.V 18.R.C 18.I.V	2.0 1.5 1.75 0.8	jèrí	0	190
2520	come	Toro_Tegu	yèrú	j è r ú	DB,LJ,SW	6 7 5 7	AXBZ	JERY	18	18.J.C 18.E.V 18.R.C 18.Y.V	2.0 1.5 1.75 0.8	jèrú	0	190
2521	come	Yanda_Dom	wó	w ó	DB,LJ,SW	6 7	AX	WU	19	19.W.C 19.U.V	2.0 1.5	wó	0	191
2522	come	Yanda_Dom	wòlí	w ò l í	DB,LJ,SW	6 7 5 7	AXBZ	WULI	19	19.W.C 19.U.V 19.L.C 19.I.V	2.0 1.5 1.75 0.8	wòlí	0	191
2523	come	Yorno_So	wɛ̀lɛ́	w ɛ̀ l ɛ́	DB,LJ,SW	6 7 5 7	AXBZ	WELE	20	20.W.C 20.E.V 20.L.C 20.E.V	2.0 1.5 1.75 0.8	wɛ̀lɛ́	0	191
2525	come	Donno_So	yɛ̀lɛ́	j ɛ̀ l ɛ́	DB,LJ,SW	6 7 5 7	AXBZ	JELE	6	6.J.C 6.E.V 6.L.C 6.E.V	2.0 1.5 1.75 0.8	jɛ̀lɛ́	0	190
2526	come	Donno_So	yɛ́l-ɛ̀	j ɛ́ l ɛ̀	DB,LJ,SW	6 7 5 7	AXBZ	JELE	6	6.J.C 6.E.V 6.L.C 6.E.V	2.0 1.5 1.75 0.8	jɛ́lɛ̀	0	190
2527	corn, maize	Bangime	bìrɔ̀ndɔ́ⁿ	b ì r ɔ̀ n d ɔ́ⁿ	DB,SW	1 7 5 7 4 1 7	AXBYMBZ	PIRUNTU	1	1.P.C 1.I.V 1.R.C 1.U.V 1.N.c 1.T.C 1.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	bìrɔ̀ndɔ́ⁿ	0	196
